country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,TamilNadu,Nagapattinam,"Velippalayam, Nagapattinam - TNPCB","29-08-2025 13:00:00",10.798548,79.838212,NO2,5,5,5
India,TamilNadu,Nagapattinam,"Velippalayam, Nagapattinam - TNPCB","29-08-2025 13:00:00",10.798548,79.838212,NH3,2,2,2
India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB","29-08-2025 13:00:00",11.4068288,76.7138973,NH3,NA,NA,NA
India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB","29-08-2025 13:00:00",11.4068288,76.7138973,OZONE,5,6,5
India,TamilNadu,Palkalaiperur,"Bharathidasan University, Palkalaiperur - TNPCB","29-08-2025 13:00:00",10.681158,78.741746,PM10,13,79,50
India,TamilNadu,Virudhunagar,"Collectorate Office, Virudhunagar - TNPCB","29-08-2025 13:00:00",9.559382,77.948828,PM10,23,106,43
India,TamilNadu,Virudhunagar,"Collectorate Office, Virudhunagar - TNPCB","29-08-2025 13:00:00",9.559382,77.948828,NH3,8,8,8
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB","29-08-2025 13:00:00",17.540891,78.358528,NO2,28,45,34
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB","29-08-2025 13:00:00",17.540891,78.358528,SO2,6,9,7
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB","29-08-2025 13:00:00",17.540891,78.358528,OZONE,48,54,50
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","29-08-2025 13:00:00",17.470431,78.566959,PM2.5,47,61,53
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB","29-08-2025 13:00:00",11.0328,77.0349,NO2,8,9,8
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","29-08-2025 13:00:00",10.942451,76.978996,CO,NA,NA,NA
India,TamilNadu,Cuddalore,"Kudikadu, Cuddalore - TNPCB","29-08-2025 13:00:00",11.6829898,79.7532099,PM2.5,12,59,22
India,TamilNadu,Cuddalore,"Semmandalam, Cuddalore - TNPCB","29-08-2025 13:00:00",11.7637683,79.7499835,OZONE,1,2,2
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","29-08-2025 13:00:00",17.470431,78.566959,NO2,14,25,19
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","29-08-2025 13:00:00",17.470431,78.566959,SO2,8,24,21
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB","29-08-2025 13:00:00",17.585705,78.126199,PM10,NA,NA,NA
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB","29-08-2025 13:00:00",17.585705,78.126199,NO2,NA,NA,NA
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","29-08-2025 13:00:00",17.544899,78.486949,PM10,72,89,76
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","29-08-2025 13:00:00",13.164544,80.26285,NO2,1,9,5
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","29-08-2025 13:00:00",12.9533,80.2357,SO2,1,3,2
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","29-08-2025 13:00:00",13.1036,80.2909,NO2,12,25,19
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","29-08-2025 13:00:00",13.1036,80.2909,OZONE,7,13,11
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB","29-08-2025 13:00:00",13.4127,80.1081,SO2,11,42,21
India,TamilNadu,Kanchipuram,"Kilambi, Kanchipuram - TNPCB","29-08-2025 13:00:00",12.864618,79.659968,CO,20,21,20
India,TamilNadu,Karur,"Kamadenu Nagar, Karur - TNPCB","29-08-2025 13:00:00",10.967820,78.080882,CO,5,14,6
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","29-08-2025 13:00:00",17.417094,78.457437,NH3,NA,NA,NA
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB","29-08-2025 13:00:00",17.349694,78.451437,OZONE,22,26,24
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","29-08-2025 13:00:00",23.8175497,91.2726974,SO2,26,27,26
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB","29-08-2025 13:00:00",27.23711,78.01936,SO2,NA,NA,NA
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB","29-08-2025 13:00:00",27.23711,78.01936,OZONE,7,21,7
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","29-08-2025 13:00:00",27.106972,78.000111,PM2.5,56,98,78
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB","29-08-2025 13:00:00",27.19865833,78.00598056,PM2.5,8,38,22
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB","29-08-2025 13:00:00",27.19865833,78.00598056,SO2,14,21,17
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","29-08-2025 13:00:00",27.19412,77.96237,PM10,NA,NA,NA
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB","29-08-2025 13:00:00",27.169338,78.03582,PM10,72,137,99
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB","29-08-2025 13:00:00",27.169338,78.03582,OZONE,1,20,10
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","29-08-2025 13:00:00",27.19862,77.92066,NO2,24,25,25
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","29-08-2025 13:00:00",28.964949,77.278761,NH3,NA,NA,NA
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","29-08-2025 13:00:00",28.685382,77.453839,SO2,19,37,23
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","29-08-2025 13:00:00",28.6603346,77.3572563,PM10,71,142,106
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","29-08-2025 13:00:00",28.6603346,77.3572563,OZONE,9,43,17
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","29-08-2025 13:00:00",26.730136,83.433859,PM2.5,3,79,33
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","29-08-2025 13:00:00",28.47272,77.482000,NH3,5,46,13
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB","29-08-2025 13:00:00",28.725645,77.749675,NO2,8,36,22
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","29-08-2025 13:00:00",25.4547,78.6039,PM10,60,126,86
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","29-08-2025 13:00:00",26.428282,80.327067,PM2.5,21,70,49
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","29-08-2025 13:00:00",26.428282,80.327067,SO2,9,10,10
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","29-08-2025 13:00:00",26.428282,80.327067,CO,24,30,24
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","29-08-2025 13:00:00",26.509954,80.249612,SO2,4,72,18
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","29-08-2025 13:00:00",26.509954,80.249612,CO,22,30,24
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB","29-08-2025 13:00:00",26.4703136,80.3229863,SO2,11,14,13
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","29-08-2025 13:00:00",28.2348927,77.8683002,NO2,3,3,3
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","29-08-2025 13:00:00",28.2348927,77.8683002,NH3,1,1,1
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","29-08-2025 13:00:00",28.2348927,77.8683002,SO2,14,15,15
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB","29-08-2025 13:00:00",26.766433,80.927299,CO,28,55,37
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","29-08-2025 13:00:00",26.906111,80.948222,PM10,33,54,45
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","29-08-2025 13:00:00",28.964949,77.278761,SO2,NA,NA,NA
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB","29-08-2025 13:00:00",28.359581,79.414455,PM2.5,1,3,1
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB","29-08-2025 13:00:00",28.359581,79.414455,NO2,2,3,2
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","29-08-2025 13:00:00",28.38910936,79.42963708,NO2,9,10,9
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","29-08-2025 13:00:00",28.38910936,79.42963708,CO,4,33,8
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","29-08-2025 13:00:00",27.168897,78.376960,PM2.5,14,24,19
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","29-08-2025 13:00:00",27.168897,78.376960,SO2,17,33,21
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB","29-08-2025 13:00:00",27.1594,78.3953,PM10,36,76,54
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB","29-08-2025 13:00:00",27.1594,78.3953,CO,8,32,12
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","29-08-2025 13:00:00",28.757294,77.278792,OZONE,16,54,20
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","29-08-2025 13:00:00",28.557054,77.453663,PM2.5,48,98,68
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","29-08-2025 13:00:00",28.685382,77.453839,PM2.5,22,86,62
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","29-08-2025 13:00:00",23.567923,87.306843,SO2,9,10,9
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","29-08-2025 13:00:00",23.567923,87.306843,OZONE,16,37,26
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","29-08-2025 13:00:00",23.5087640,87.3544400,CO,12,56,30
India,West_Bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB (Formerly known as Sidhu Kanhu Indoor Stadium)","29-08-2025 13:00:00",23.549395,87.300496,PM2.5,18,49,34
India,West_Bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB (Formerly known as Sidhu Kanhu Indoor Stadium)","29-08-2025 13:00:00",23.549395,87.300496,SO2,21,31,28
India,West_Bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB (Formerly known as Sidhu Kanhu Indoor Stadium)","29-08-2025 13:00:00",23.549395,87.300496,CO,24,38,28
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","29-08-2025 13:00:00",22.06047,88.109737,PM2.5,14,24,17
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","29-08-2025 13:00:00",22.06047,88.109737,NO2,5,14,8
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","29-08-2025 13:00:00",22.06047,88.109737,CO,18,24,22
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","29-08-2025 13:00:00",22.629801,88.352017,PM2.5,4,13,8
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","29-08-2025 13:00:00",28.88528,78.73880,CO,13,47,35
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","29-08-2025 13:00:00",28.88528,78.73880,OZONE,13,26,21
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB","29-08-2025 13:00:00",28.856664,78.772638,PM2.5,14,62,32
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","29-08-2025 13:00:00",28.849399,78.742362,CO,14,24,18
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB","29-08-2025 13:00:00",28.802625,78.753728,PM2.5,22,70,51
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB","29-08-2025 13:00:00",28.802625,78.753728,PM10,32,112,73
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB","29-08-2025 13:00:00",28.802625,78.753728,NO2,27,27,27
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","29-08-2025 13:00:00",29.4723508,77.7194031,SO2,7,22,14
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","29-08-2025 13:00:00",29.4723508,77.7194031,CO,20,66,44
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","29-08-2025 13:00:00",29.4723508,77.7194031,OZONE,9,61,28
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","29-08-2025 13:00:00",26.90723,80.98579,OZONE,9,85,65
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","29-08-2025 13:00:00",26.8458805,80.9365541,PM10,32,79,60
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","29-08-2025 13:00:00",26.83399722,80.8917361,PM2.5,26,62,47
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","29-08-2025 13:00:00",26.83399722,80.8917361,PM10,40,70,56
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","29-08-2025 13:00:00",26.83399722,80.8917361,NO2,31,48,41
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB","29-08-2025 13:00:00",28.999264,77.7590354,PM2.5,10,42,25
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB","29-08-2025 13:00:00",30.269444,78.044167,PM10,2,48,18
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB","29-08-2025 13:00:00",29.2124114,78.9611753,SO2,2,6,3
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","29-08-2025 13:00:00",30.075911,78.2859547,NO2,12,16,14
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB","29-08-2025 13:00:00",23.685297,86.945968,PM2.5,10,33,24
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB","29-08-2025 13:00:00",23.616515,87.119133,SO2,10,12,10
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB","29-08-2025 13:00:00",23.616515,87.119133,CO,42,66,50
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","29-08-2025 13:00:00",22.7605581,88.3617589,NO2,9,21,14
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","29-08-2025 13:00:00",22.7605581,88.3617589,CO,38,56,38
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","29-08-2025 13:00:00",23.567923,87.306843,PM2.5,8,30,20
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","29-08-2025 13:00:00",28.9535882,77.7622941,NH3,2,5,4
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","29-08-2025 13:00:00",29.063510,77.709723,CO,17,54,25
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","29-08-2025 13:00:00",29.063510,77.709723,OZONE,18,49,24
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","29-08-2025 13:00:00",28.840739,78.697531,NO2,9,20,13
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","29-08-2025 13:00:00",28.840739,78.697531,SO2,13,17,14
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","29-08-2025 13:00:00","25.44919916 ","81.82735986 ",PM2.5,22,53,39
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","29-08-2025 13:00:00","25.44919916 ","81.82735986 ",NO2,5,5,5
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","29-08-2025 13:00:00",25.262326,82.995408,PM2.5,NA,NA,NA
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","29-08-2025 13:00:00",25.262326,82.995408,NO2,2,2,2
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB","29-08-2025 13:00:00",25.32393,82.99687,PM2.5,10,47,17
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB","29-08-2025 13:00:00",25.32393,82.99687,CO,7,28,12
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB","29-08-2025 13:00:00",27.5714090,77.6557570,PM2.5,19,76,37
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD","29-08-2025 13:00:00",28.6245479,77.3577104,NO2,NA,NA,NA
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","29-08-2025 13:00:00",28.5898,77.3101,PM2.5,58,157,91
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","29-08-2025 13:00:00",22.629801,88.352017,NH3,8,10,10
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","29-08-2025 13:00:00",22.629801,88.352017,OZONE,16,25,18
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB","29-08-2025 13:00:00",22.554954,88.292568,PM2.5,14,30,23
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB","29-08-2025 13:00:00",22.554954,88.292568,PM10,18,44,31
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB","29-08-2025 13:00:00",22.6025571,88.3105664,OZONE,15,34,24
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB","29-08-2025 13:00:00",22.611968,88.347422,NO2,21,27,23
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB","29-08-2025 13:00:00",22.611968,88.347422,SO2,4,6,5
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB","29-08-2025 13:00:00",22.5687319,88.2797276,NO2,11,23,16
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB","29-08-2025 13:00:00",22.5687319,88.2797276,SO2,7,10,8
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB","29-08-2025 13:00:00",22.5367507,88.3638022,PM10,26,39,31
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB","29-08-2025 13:00:00",22.58157048,88.41002457,OZONE,24,36,31
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB","29-08-2025 13:00:00",22.49929,88.36917,NO2,69,99,83
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB","29-08-2025 13:00:00",22.49929,88.36917,OZONE,16,32,21
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB","29-08-2025 13:00:00",22.627847,88.380669,SO2,6,9,8
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB","29-08-2025 13:00:00",22.51106,88.35142,SO2,5,6,5
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB","29-08-2025 13:00:00",22.51106,88.35142,CO,14,27,18
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB","29-08-2025 13:00:00",22.51106,88.35142,OZONE,12,23,17
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB","29-08-2025 13:00:00",22.5448082,88.3403691,PM2.5,58,77,69
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB","29-08-2025 13:00:00",22.5448082,88.3403691,NH3,4,5,4
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB","29-08-2025 13:00:00",22.5448082,88.3403691,SO2,1,22,10
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","29-08-2025 13:00:00",16.509717,80.612222,PM10,40,76,63
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","29-08-2025 13:00:00",16.554731,80.649110,NH3,3,4,3
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","29-08-2025 13:00:00",17.72,83.3,PM10,63,130,94
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","29-08-2025 13:00:00",17.72,83.3,NO2,21,68,50
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","29-08-2025 13:00:00",17.72,83.3,NH3,3,4,3
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","29-08-2025 13:00:00",17.72,83.3,CO,9,62,30
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","29-08-2025 13:00:00",27.103358,93.679645,OZONE,4,5,5
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","29-08-2025 13:00:00",16.9872867,81.7363176,NO2,8,26,14
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","29-08-2025 13:00:00",16.9872867,81.7363176,CO,23,103,61
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","29-08-2025 13:00:00",13.67,79.35,PM2.5,7,30,19
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","29-08-2025 13:00:00",13.67,79.35,PM10,10,36,21
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","29-08-2025 13:00:00",13.67,79.35,NO2,12,28,19
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","29-08-2025 13:00:00",13.67,79.35,NH3,1,2,1
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","29-08-2025 13:00:00",13.67,79.35,SO2,3,4,3
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","29-08-2025 13:00:00",13.615387,79.409230,NO2,7,10,8
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","29-08-2025 13:00:00",26.071318,91.87488,OZONE,4,26,19
India,Assam,Guwahati,"IITG, Guwahati - PCBA","29-08-2025 13:00:00",26.2028636,91.70046436,PM2.5,9,38,25
India,Assam,Guwahati,"IITG, Guwahati - PCBA","29-08-2025 13:00:00",26.2028636,91.70046436,NO2,1,4,2
India,Assam,Guwahati,"IITG, Guwahati - PCBA","29-08-2025 13:00:00",26.2028636,91.70046436,CO,1,15,5
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","29-08-2025 13:00:00",26.349082,92.68449,PM2.5,69,73,72
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","29-08-2025 13:00:00",26.349082,92.68449,PM10,43,59,58
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","29-08-2025 13:00:00",26.146529,87.454184,CO,18,40,31
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","29-08-2025 13:00:00",25.5626095,84.663264,OZONE,7,8,8
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","29-08-2025 13:00:00",24.75746,84.366208,NH3,1,2,1
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","29-08-2025 13:00:00",24.75746,84.366208,OZONE,9,10,10
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","29-08-2025 13:00:00",26.80365,84.51954,NO2,6,12,9
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","29-08-2025 13:00:00",24.762518,84.982348,OZONE,13,22,21
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","29-08-2025 13:00:00",25.697189,85.245900,PM2.5,29,59,44
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","29-08-2025 13:00:00",25.697189,85.245900,NH3,2,5,4
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","29-08-2025 13:00:00",26.0881305,87.93840336,NO2,7,9,8
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","29-08-2025 13:00:00",25.251013,86.989001,NH3,2,4,3
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","29-08-2025 13:00:00",25.251013,86.989001,SO2,43,78,59
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","29-08-2025 13:00:00",25.265194,87.012947,SO2,6,73,45
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","29-08-2025 13:00:00",25.567520,83.966379,PM2.5,53,64,62
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","29-08-2025 13:00:00",26.987634,94.636574,PM2.5,25,26,26
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","29-08-2025 13:00:00",26.987634,94.636574,PM10,26,36,31
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","29-08-2025 13:00:00",26.987634,94.636574,CO,6,14,10
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","29-08-2025 13:00:00",26.146529,87.454184,NO2,6,86,43
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","29-08-2025 13:00:00",26.146529,87.454184,SO2,16,26,20
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","29-08-2025 13:00:00",16.5150833,80.5181667,CO,NA,NA,NA
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","29-08-2025 13:00:00",13.204880,79.097889,NO2,22,40,34
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","29-08-2025 13:00:00",13.204880,79.097889,NH3,10,17,12
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","29-08-2025 13:00:00",25.567520,83.966379,NH3,3,3,3
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","29-08-2025 13:00:00",25.567520,83.966379,OZONE,1,149,54
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","29-08-2025 13:00:00",24.792403,84.992416,OZONE,1,30,6
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","29-08-2025 13:00:00",26.446912,91.439057,PM10,44,46,45
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","29-08-2025 13:00:00",26.446912,91.439057,NO2,3,7,5
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","29-08-2025 13:00:00",22.1910172,83.5197009,PM10,23,58,37
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","29-08-2025 13:00:00",21.258815,81.578979,PM2.5,3,38,13
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","29-08-2025 13:00:00",21.258815,81.578979,NO2,8,21,11
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","29-08-2025 13:00:00",21.219665,81.630094,PM10,9,42,21
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","29-08-2025 13:00:00",21.219665,81.630094,NO2,7,18,11
